timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-02-04T00:00:00.000Z";"2024-02-04T23:59:59.999Z";"2024-02-04T12:38:00.000Z";"2024-02-04T22:41:00.000Z";"2781";42994.9407957104;43097.644016457;42374.8339024291;42583.5829201294;14802225490.25;835421763160.27;"2024-02-04T23:59:59.999Z"
"2024-02-03T00:00:00.000Z";"2024-02-03T23:59:59.999Z";"2024-02-03T00:29:00.000Z";"2024-02-03T15:11:00.000Z";"2781";43184.9636789534;43359.9419263118;42890.8066758177;42992.2496292216;11169245236.24;843398823395.77;"2024-02-03T23:59:59.999Z"
"2024-02-02T00:00:00.000Z";"2024-02-02T23:59:59.999Z";"2024-02-02T16:06:00.000Z";"2024-02-02T13:51:00.000Z";"2781";43077.6391761328;43422.4880666837;42584.337230227;43185.8594322356;18603843039.33;847154029604.95;"2024-02-02T23:59:59.999Z"
"2024-02-01T00:00:00.000Z";"2024-02-01T23:59:59.999Z";"2024-02-01T19:52:00.000Z";"2024-02-01T01:38:00.000Z";"2781";42569.7613984399;43243.1681801413;41879.1899911815;43075.7745999369;21423953779.18;844943939979.73;"2024-02-01T23:59:59.999Z"
"2024-01-31T00:00:00.000Z";"2024-01-31T23:59:59.999Z";"2024-01-31T18:00:00.000Z";"2024-01-31T21:30:00.000Z";"2781";42946.251373978;43717.4046564783;42298.9471563758;42582.6063895367;24673628793.16;835231465697.41;"2024-01-31T23:59:59.999Z"
"2024-01-30T00:00:00.000Z";"2024-01-30T23:59:59.999Z";"2024-01-30T12:24:00.000Z";"2024-01-30T23:47:00.000Z";"2781";43300.2280935041;43838.9468441061;42711.371764431;42952.6082102489;23842814517.72;842451754278.67;"2024-01-30T23:59:59.999Z"
"2024-01-29T00:00:00.000Z";"2024-01-29T23:59:59.999Z";"2024-01-29T23:49:00.000Z";"2024-01-29T14:52:00.000Z";"2781";42030.9153796232;43305.868859591;41818.3310863757;43288.2453360835;20668476578.33;848995300207.95;"2024-01-29T23:59:59.999Z"
"2024-01-28T00:00:00.000Z";"2024-01-28T23:59:59.999Z";"2024-01-28T05:20:00.000Z";"2024-01-28T20:16:00.000Z";"2781";42126.1259571253;42797.1773592875;41696.9083425677;42035.5943721701;16858971687.07;824387868796.11;"2024-01-28T23:59:59.999Z"
"2024-01-27T00:00:00.000Z";"2024-01-27T23:59:59.999Z";"2024-01-27T22:30:00.000Z";"2024-01-27T09:01:00.000Z";"2781";41815.625020172;42195.6315569807;41431.2798936061;42120.0563516849;11422941934.26;826001135532.44;"2024-01-27T23:59:59.999Z"
"2024-01-26T00:00:00.000Z";"2024-01-26T23:59:59.999Z";"2024-01-26T20:14:00.000Z";"2024-01-26T01:11:00.000Z";"2781";39936.8168833334;42209.3851748614;39825.6922313522;41816.8728440034;25598119893.13;820011355201.19;"2024-01-26T23:59:59.999Z"
"2024-01-25T00:00:00.000Z";"2024-01-25T23:59:59.999Z";"2024-01-25T11:30:00.000Z";"2024-01-25T17:18:00.000Z";"2781";40075.5490213235;40254.4823232698;39545.6644584551;39933.80775217;18491782013.19;783046781497.74;"2024-01-25T23:59:59.999Z"
"2024-01-24T00:00:00.000Z";"2024-01-24T23:59:59.999Z";"2024-01-24T10:50:00.000Z";"2024-01-24T20:57:00.000Z";"2781";39877.5955582972;40483.7838777778;39508.7984636234;40077.073269779;22359526178.02;785809931670.85;"2024-01-24T23:59:59.999Z"
"2024-01-23T00:00:00.000Z";"2024-01-23T23:59:59.999Z";"2024-01-23T04:27:00.000Z";"2024-01-23T14:24:00.000Z";"2781";39518.7154526761;40127.3534273434;38521.8938882205;39845.5511467999;29244553045.3;781234029910.6;"2024-01-23T23:59:59.999Z"
"2024-01-22T00:00:00.000Z";"2024-01-22T23:59:59.999Z";"2024-01-22T01:05:00.000Z";"2024-01-22T19:44:00.000Z";"2781";41553.6526912489;41651.2067927986;39450.1189925939;39507.368823822;31338708142.69;774565393660.75;"2024-01-22T23:59:59.999Z"
"2024-01-21T00:00:00.000Z";"2024-01-21T23:59:59.999Z";"2024-01-21T14:17:00.000Z";"2024-01-21T23:32:00.000Z";"2781";41671.488525486;41855.3687214059;41497.0096642442;41545.7835143902;9344043641.69;814488966035.62;"2024-01-21T23:59:59.999Z"
"2024-01-20T00:00:00.000Z";"2024-01-20T23:59:59.999Z";"2024-01-20T21:10:00.000Z";"2024-01-20T00:39:00.000Z";"2781";41624.5890285851;41877.8939176969;41446.8230903601;41665.5848362109;11586690904.11;816801167080.27;"2024-01-20T23:59:59.999Z"
"2024-01-19T00:00:00.000Z";"2024-01-19T23:59:59.999Z";"2024-01-19T20:15:00.000Z";"2024-01-19T17:11:00.000Z";"2781";41278.4591854003;42134.1589750297;40297.4578577579;41618.4073654042;25752407154.41;815839646533.36;"2024-01-19T23:59:59.999Z"
"2024-01-18T00:00:00.000Z";"2024-01-18T23:59:59.999Z";"2024-01-18T08:03:00.000Z";"2024-01-18T20:37:00.000Z";"2781";42742.3116238329;42876.3466025394;40631.170494622;41262.0583641846;25218357242.1;808819115627.1;"2024-01-18T23:59:59.999Z"
"2024-01-17T00:00:00.000Z";"2024-01-17T23:59:59.999Z";"2024-01-17T01:29:00.000Z";"2024-01-17T17:06:00.000Z";"2781";43132.1003391655;43189.8905105363;42189.3105279928;42742.6528373141;20851232595.16;837804850463.55;"2024-01-17T23:59:59.999Z"
"2024-01-16T00:00:00.000Z";"2024-01-16T23:59:59.999Z";"2024-01-16T21:39:00.000Z";"2024-01-16T14:45:00.000Z";"2781";42499.3375361691;43566.2749235186;42085.9960280039;43154.9442343824;24062872739.52;845855247845.2;"2024-01-16T23:59:59.999Z"
"2024-01-15T00:00:00.000Z";"2024-01-15T23:59:59.999Z";"2024-01-15T18:47:00.000Z";"2024-01-15T00:02:00.000Z";"2781";41715.0665274581;43319.7211832336;41705.4183277754;42511.9677203311;22320220557.74;833216754804.02;"2024-01-15T23:59:59.999Z"
"2024-01-14T00:00:00.000Z";"2024-01-14T23:59:59.999Z";"2024-01-14T09:59:00.000Z";"2024-01-14T23:55:00.000Z";"2781";42842.2636652252;43065.5988521059;41724.6137245906;41796.2696064245;17521429522.39;819159863482.62;"2024-01-14T23:59:59.999Z"
